Title,Author,genres,Link;;;;;;;;;;;;;;
Los funerales de la Mamá Grande,Gabriel García Márquez,Short Stories;Fiction;European Literature;Spanish Literature;Magical Realism;Classics;Latin American Literature;Nobel Prize;Cultural;Novels;;;;;,https://tse1.mm.bing.net/th/id/OIP.XDdlh-cJD718SlF19rpR2AHaLQ?w=194&h=296&c=7&r=0&o=5&pid=1.7
Collected Novellas,Gabriel García Márquez/Gregory Rabassa/J.S. Bernstein,Short Stories;Magical Realism;Classics;Fantasy;Literary Fiction;Latin American Literature;European Literature;Spanish Literature;Novels;;;;;;,https://tse1.mm.bing.net/th/id/OIP.bL7F7z4PpC4AeUASs-YNtgAAAA?w=194&h=290&c=7&r=0&o=5&pid=1.7
The Grapes of Wrath,John Steinbeck/Robert DeMott/Mick Wiggins,Classics;Historical Fiction;Novels;Academic;American;Classic Literature;Young Adult;High School;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.-Dv5ls2wE4NOL4ZMvJsZkgHaLC?w=194&h=290&c=7&r=0&o=5&pid=1.7
CliffsNotes on Steinbeck's The Grapes of Wrath,Kelly McGrath Vlcek/CliffsNotes/John Steinbeck,Literary Criticism;;;;;;;;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.K7G5BIZukHYm6Td9zyRSiAHaHa?w=194&h=194&c=7&r=0&o=5&pid=1.7
The Grapes of Wrath,John Steinbeck,Classics;Historical Fiction;Novels;Academic;American;Classic Literature;Young Adult;High School;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.-Dv5ls2wE4NOL4ZMvJsZkgHaLC?w=194&h=290&c=7&r=0&o=5&pid=1.7
American Gods,Neil Gaiman,Mythology;Urban Fantasy;Audiobook;Science Fiction Fantasy;Adult;Contemporary;Horror;;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.Cxt3wAVZNrci8J_dCYZNMQHaL8?w=194&h=314&c=7&r=0&o=5&pid=1.7
American Gospel: God  the Founding Fathers  and the Making of a Nation,Jon Meacham,Nonfiction;Religion;North American Hi...;American History;Politics;Military History;Christianity;Historical;American Revolutionary War;Literature;;;;;,https://tse2.mm.bing.net/th/id/OIP.si1dAlSOg9Yo0Ehjg6pJLAAAAA?w=124&h=192&c=7&r=0&o=5&pid=1.7
American Gods (American Gods  #1),Neil Gaiman,Mythology;Urban Fantasy;Audiobook;Science Fiction Fantasy;Adult;Contemporary;Horror;;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.01EYa85as6KjRrr7ApDf1QHaK9?w=115&h=180&c=7&r=0&o=5&pid=1.7
East of Eden,John Steinbeck,Classics;Historical Fiction;Novels;American;Literary Fiction;Classic Literature;20th Century;;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.Wjt3pU8TwQ1t8WEP0zeBuQHaFj?w=194&h=146&c=7&r=0&o=5&pid=1.7
Eden in the East: The Drowned Continent of Southeast Asia,Stephen Oppenheimer,Science;Nonfiction;Anthropology;Archaeology;Cultural;Asia;Prehistory;Historical;Religion;Ancient History;;;;;,https://tse2.mm.bing.net/th/id/OIP.2TEcGDF7lLAvchMPJY06tQHaHa?w=194&h=194&c=7&r=0&o=5&pid=1.7
East Of Eden,John Steinbeck,Classics;Historical Fiction;Novels;American;Literary Fiction;Classic Literature;20th Century;;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.Wjt3pU8TwQ1t8WEP0zeBuQHaFj?w=194&h=146&c=7&r=0&o=5&pid=1.7
Who Was John F. Kennedy?,Yona Zeldis McDonough/Nancy Harrison/Jill Weber,Nonfiction;Childrens;Politics;Presidents;Chapter Books;Biography Memoir;Middle Grade;North American Hi...;American History;Historical;;;;;,https://tse4.mm.bing.net/th/id/OIP.OpaqRTPGhlfjdhiG2qLX9QHaHa?w=194&h=194&c=7&r=0&o=5&pid=1.7
The Radical Right & the Murder of John F. Kennedy: Stunning Evidence in the Assassination of the President,Harrison Edward Livingstone,History;;;;;;;;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.jgjcsE_M1QpTl7zAc6E2BQHaHa?w=175&h=180&c=7&r=0&o=5&pid=1.7
An Unfinished Life: John F. Kennedy  1917-1963,Robert Dallek,Nonfiction;Politics;North American Hi...;American History;Us Presidents;Biography Memoir;The United States Of America;Historical;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.11CWJ1kpUmJkV8PUNIjCnQHaHa?w=194&h=194&c=7&r=0&o=5&pid=1.7
Sellevision,Augusten Burroughs,Humor;Contemporary;LGBT;Comedy;Novels;Adult Fiction;Audiobook;Gay;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.DARUWA3HpLpZA4sCoHjqzwAAAA?w=138&h=207&c=7&r=0&o=5&pid=1.7
Dry,Augusten Burroughs,Autobiography;Nonfiction;Humor;Biography Memoir;LGBT;Audiobook;Psychology;Queer;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.2PWXlXO-29ky563w9DAo8QHaLG?w=194&h=291&c=7&r=0&o=5&pid=1.7
Running with Scissors,Augusten Burroughs,Autobiography;Nonfiction;Humor;Biography Memoir;LGBT;Psychology;Mental Health;Mental Illness;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.o9qIfRbETFQtihlUg9MB-QHaNC?w=188&h=331&c=7&r=0&o=5&pid=1.7
People of the Lie: The Hope for Healing Human Evil,M. Scott Peck,Psychology;Nonfiction;Self Help;Religion;Spirituality;Philosophy;Theology;Counselling;Christianity;;;;;;,https://tse2.mm.bing.net/th/id/OIP.w2VEqBg8M8YhIJEIRJUrwAHaFj?w=194&h=180&c=7&r=0&o=5&pid=1.7
The Road Less Traveled: A New Psychology of Love  Traditional Values  and Spiritual Growth,M. Scott Peck,Psychology;Nonfiction;Self Help;Spirituality;Philosophy;Personal Development;Religion;Inspirational;Relationships;Classics;;;;;,https://tse3.mm.bing.net/th/id/OIP.jr0QDvIF0USHYuOKqB52cwHaLW?w=115&h=180&c=7&r=0&o=5&pid=1.7
The Adventures of Sherlock Holmes,Arthur Conan Doyle,Classics;Mystery;Short Stories;Crime;Historical Fiction;Adult;Adventure;Thriller;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.fr8Q7CyOkJCR9Nl9KmqdMAHaJ5?w=194&h=259&c=7&r=0&o=5&pid=1.7
A Prayer for Owen Meany,John Irving,Classics;Contemporary;Literature;Literary Fiction;Novels;Historical Fiction;Young Adult;Coming Of Age;Adult Fiction;American;;;;;,https://tse1.mm.bing.net/th/id/OIP.9LDrGNBx--PtxoI4fXjvXwHaII?w=194&h=213&c=7&r=0&o=5&pid=1.7
Complications: A Surgeon's Notes on an Imperfect Science,Atul Gawande/Susanne Kuhlmann-Krieg,Nonfiction;Medicine;Medical;Science;Autobiography;Memoir;Biography;Health Care;Writing;Essays;Audiobook;;;;,https://tse4.mm.bing.net/th/id/OIP.miuVo6R_aKsShujwak7AYQAAAA?w=194&h=293&c=7&r=0&o=5&pid=1.7
Sad Underwear and Other Complications: More Poems for Children and Their Parents,Judith Viorst/Richard  Hull,Poetry;Childrens;Nonfiction;;;;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP._oI1C3p3ccj6vHwzCXYxoAAAAA?w=194&h=243&c=7&r=0&o=5&pid=1.7
Bridget Jones: The Edge Of Reason (Bridget Jones #2),Helen Fielding,Womens Fiction;Chick Lit;Romance;Humor;Contemporary;European Literature;British Literature;Comedy;Adult Fiction;Novels;;;;;,https://tse1.mm.bing.net/th/id/OIP.OCVczSfw8ngrn9bsh2JWjAHaF7?w=164&h=180&c=7&r=0&o=5&pid=1.7
Bridget Jones's Guide to Life,Helen Fielding,Womens Fiction;Chick Lit;Humor;Romance;Contemporary;Modern;Novels;Adult Fiction;European Literature;British Literature;;;;;,https://tse1.mm.bing.net/th/id/OIP.ttdsRiNLF4IYEOEnq_uUJQHaLO?w=115&h=180&c=7&r=0&o=5&pid=1.7
Las luces de septiembre (Niebla  #3),Carlos Ruiz Zafón,Fantasy;Young Adult;Mystery;Horror;Thriller;European Literature;Spanish Literature;Historical Fiction;Gothic;Romance;;;;;,https://tse3.mm.bing.net/th/id/OIP.dmP0xUofMEJW2goz6MsmsQHaLB?w=194&h=290&c=7&r=0&o=5&pid=1.7
A Framework for Understanding Poverty,Ruby K. Payne,Education;Nonfiction;Teaching;Social Issues;Poverty;Sociology;Economics;Psychology;Academic;School;Social Movements;Social Justice;Politics;;,https://tse3.mm.bing.net/th/id/OIP.2dCyZL5eP2f08d66_04VagHaKs?w=132&h=190&c=7&r=0&o=5&pid=1.7
El príncipe de la niebla (Trilogía de la Niebla  #1),Carlos Ruiz Zafón,Fantasy;Young Adult;Mystery;Horror;European Literature;Spanish Literature;Historical Fiction;Paranormal;Gothic;Thriller;;;;;,https://tse1.mm.bing.net/th/id/OIP.dP07lOcTuqPrNEKeUKbj8wHaLD?w=194&h=290&c=7&r=0&o=5&pid=1.7
The Shadow of the Wind,Carlos Ruiz Zafón/Lucia Graves,Historical Fiction;Mystery;Fantasy;Writing;Books About Books;Cultural;Spain;Magical Realism;European Literature;Spanish Literature;Gothic;;;;,https://tse2.mm.bing.net/th/id/OIP.l160ZLuubKr7Lyghv79pDwHaLF?w=194&h=290&c=7&r=0&o=5&pid=1.7
Ruby for Rails: Ruby Techniques for Rails Developers,David A. Black/David Heinemeier Hansson,Computer Science;Programming;Technology;Computers;Nonfiction;Software;Technical;Coding;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.yfv_BDU3ckjIKM8Gh8TsoAHaEK?w=277&h=180&c=7&r=0&o=5&pid=1.7
About the B'nai Bagels,E.L. Konigsburg,Childrens;Sports;Young Adult;Realistic Fiction;Middle Grade;Baseball;Literature;Jewish;Religion;Judaism;Juvenile;;;;,https://tse4.mm.bing.net/th/id/OIP.f9QIqGcf4UsR197gOWQDwwAAAA?w=194&h=290&c=7&r=0&o=5&pid=1.7
The Far Side of Evil,Sylvia Engdahl,Aliens;War;Dystopia;Science Fiction Fantasy;Childrens;Young Adult Science Fiction;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.fTsgTEAtfPpPAMK0LyOjPQAAAA?w=194&h=311&c=7&r=0&o=5&pid=1.7
Enchantress from the Stars,Sylvia Engdahl/Lois Lowry,Young Adult;Romance;Adventure;Classics;Aliens;Childrens;Science Fiction Fantasy;;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.pW1X7T8nNCvP9ogyEZas9wAAAA?w=194&h=259&c=7&r=0&o=5&pid=1.7
Everything Is Illuminated,Jonathan Safran Foer,Historical Fiction;Contemporary;Novels;Literature;Literary Fiction;Magical Realism;World War II;Holocaust;Jewish;;;;;;,https://tse2.mm.bing.net/th/id/OIP.JHDRpo8p5KbKhdXEo42FFwHaL7?w=115&h=180&c=7&r=0&o=5&pid=1.7
Everything Is Illuminated,Jonathan Safran Foer,Historical Fiction;Contemporary;Novels;Literature;Literary Fiction;Magical Realism;World War II;Holocaust;Jewish;;;;;;,https://tse2.mm.bing.net/th/id/OIP.kOw68taaU3g9gnaDnWcrkQAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7
Extremely Loud and Incredibly Close,Jonathan Safran Foer,Contemporary;Historical Fiction;Novels;Literary Fiction;Adult Fiction;Literature;New York;Young Adult;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.L2vZCIqXpCx_D9DFG8QLYQHaLH?w=115&h=180&c=7&r=0&o=5&pid=1.7
Genome: the Autobiography of a Species in 23 Chapters,Matt Ridley,Nonfiction;Biology;Genetics;Evolution;Popular Science;History;Health;Medicine;Medical;Biography;;;;;,https://tse4.mm.bing.net/th/id/OIP.KJNI8TgJorsB9q_4Ut-9SgAAAA?w=137&h=207&c=7&r=0&o=5&pid=1.7
Bioinformatics: Sequence and Genome Analysis,David W. Mount,Biology;Reference;Engineering;Computer Science;Textbooks;;;;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.eHG2RK57hi0Lezu1FupLwwAAAA?w=194&h=257&c=7&r=0&o=5&pid=1.7
The Genome War: How Craig Venter Tried to Capture the Code of Life and Save the World,James Shreeve,Nonfiction;Biology;History;Biography;Genetics;Health;Medicine;Business;Evolution;Popular Science;;;;;,https://tse3.mm.bing.net/th/id/OIP.c33DaJUcjfZ29EwYW1IAbgHaLH?w=151&h=220&c=7&r=0&o=5&pid=1.7
Carter Beats the Devil,Glen David Gold,Historical Fiction;Mystery;Fantasy;Magic;Literature;Novels;Adventure;Contemporary;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.Oa3LrHesmPBoZoKOJODRYwAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7
Moo  Baa  La La La!,Sandra Boynton,Childrens;Picture Books;Animals;Fiction;Storytime;Kids;Humor;Juvenile;Poetry;Classics;;;;;,https://tse1.mm.bing.net/th/id/OIP.soij33PnnMUQECEwRvMJjQAAAA?w=135&h=180&c=7&r=0&o=5&pid=1.7
Click  Clack  Moo: Cows That Type,Doreen Cronin/Betsy Lewin,Childrens;Picture Books;Animals;Fiction;Humor;Fantasy;Storytime;Kids;Juvenile;Academic;School;;;;,https://tse4.mm.bing.net/th/id/OIP.9q75WLBMH_JRqsQdKPvNsQHaJk?w=125&h=180&c=7&r=0&o=5&pid=1.7
Dooby Dooby Moo,Doreen Cronin/Betsy Lewin,Childrens;Picture Books;Animals;Fiction;Humor;Music;Storytime;Juvenile;Fantasy;Kids;;;;;,https://tse3.mm.bing.net/th/id/OIP.u_wAf30O4fT75aqHyFb6tAHaHa?w=191&h=191&c=7&r=0&o=5&pid=1.7
Moo,Jane Smiley,Humor;Academic;Academia;Contemporary;Literary Fiction;Novels;Literature;Adult Fiction;Comedy;Audiobook;;;;;,https://tse4.mm.bing.net/th/id/OIP.3tfXXYG5jLPlQtQyyeNHOgHaHa?w=163&h=180&c=7&r=0&o=5&pid=1.7
Sailor Moo: Cow at Sea,Lisa Wheeler/Ponder Goembel,Childrens;Picture Books;Poetry;Adventure;Pirates;Animals;Humor;Fiction;Storytime;Romance;;;;;,https://tse2.mm.bing.net/th/id/OIP.LrpmfH1eU21GlsnWEBggwAHaHa?w=211&h=211&c=7&r=0&o=5&pid=1.7
CliffsNotes on Heller's Catch-22,Charles A. Peek/CliffsNotes/Joseph Heller,Literary Criticism;;;;;;;;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.LsAJJeOJpSDo7FaeTI9-RwHaK6?w=194&h=287&c=7&r=0&o=5&pid=1.7
Catch-22,Joseph Heller,Classics;Historical Fiction;War;Humor;Literature;Novels;American;Unfinished;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.LsAJJeOJpSDo7FaeTI9-RwHaK6?w=194&h=287&c=7&r=0&o=5&pid=1.7
Geisha,Liza Dalby,Nonfiction;Cultural;History;Biography;Autobiography;Memoir;Anthropology;Historical;Asian Literature;Japanese Literature;;;;;,https://tse2.mm.bing.net/th/id/OIP.niU8nUkQDzjuJD92JwDocgAAAA?w=87&h=349&c=7&r=0&o=5&pid=1.7
Does Anything Eat Wasps?: And 101 Other Unsettling  Witty Answers to Questions You Never Thought You Wanted to Ask,New Scientist/Mick O'Hare,Nonfiction;Reference;Trivia;Popular Science;Humor;History;Environment;Nature;Biology;Food and Drink;Cooking;;;;,https://tse3.mm.bing.net/th/id/OIP.iJwGKuAg9yV8Aq9H2WNgsQAAAA?w=194&h=291&c=7&r=0&o=5&pid=1.7
Chronik eines angekündigten Todes,Gabriel García Márquez/Curt Meyer-Clason,Classics;Magical Realism;Academic;School;European Literature;Spanish Literature;Novels;Cultural;Literary Fiction;Latin American Literature;;;;;,https://tse2.mm.bing.net/th/id/OIP.XTuuvbmMc1i0QRD2dff_YgHaLQ?w=194&h=296&c=7&r=0&o=5&pid=1.7
The Complete Short Stories of Ernest Hemingway,Ernest Hemingway/John Hemingway/Patrick Hemingway/Gregory H. Hemingway/Charles Scribner Jr.,Short Stories;Classics;American;Literary Fiction;20th Century;Anthologies;Classic Literature;Novels;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.18YWCQJTMp1pULxh-Eyp_QHaLH?w=194&h=291&c=7&r=0&o=5&pid=1.7
Hemingway & Bailey's Bartending Guide to Great American Writers,Mark Bailey/Edward Hemingway,Nonfiction;Food and Drink;Alcohol;Cocktails;Cooking;;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.FHTyynavFawxuIpnOKiXbwHaJn?w=141&h=183&c=7&r=0&o=5&pid=1.7
For Whom The Bell Tolls,Ernest Hemingway,Classics;Historical Fiction;War;Novels;American;Cultural;Spain;Classic Literature;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.MVi7mouqPRfGX9YCDTWOHQAAAA?w=194&h=299&c=7&r=0&o=5&pid=1.7
A Moveable Feast,Ernest Hemingway,Classics;Nonfiction;Autobiography;Cultural;France;Travel;Literature;American;Biography Memoir;;;;;;,https://tse3.mm.bing.net/th/id/OIP.Ze-p9MqdGamjFgSGmG4X7gHaJ4?w=194&h=259&c=7&r=0&o=5&pid=1.7
Islands in the Stream,Ernest Hemingway,Literature;American;Novels;Literary Fiction;Adventure;Historical Fiction;20th Century;Modern Classics;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.YM6NfO_WGb2O7yDm7SzxfQHaLb?w=194&h=299&c=7&r=0&o=5&pid=1.7
Berlin Blues,Sven Regener/John Brownjohn,European Literature;German Literature;Contemporary;Cultural;Germany;Humor;Roman;Novels;Audiobook;Historical Fiction;21st Century;;;;,https://tse2.mm.bing.net/th/id/OIP.tHy6h3xD9mYbp9epk5isGAAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7
The Short Stories,Ernest Hemingway,Short Stories;Classics;Literature;The United States Of America;Literary Fiction;20th Century;Americana;Novels;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.18YWCQJTMp1pULxh-Eyp_QHaLH?w=194&h=291&c=7&r=0&o=5&pid=1.7
Hemingway's Cats: An Illustrated Biography,Carlene Fredericka Brennen/Hilary Hemingway,Nonfiction;History;Animals;Cats;Biography Memoir;;;;;;;;;;,https://tse4.mm.bing.net/th/id/OIP._KcXpHdKzT4J11mzG2d6aQHaJ4?w=136&h=182&c=7&r=0&o=5&pid=1.7
The Ernest Hemingway Audio Collection,Ernest Hemingway/Charlton Heston,Classics;Fiction;;;;;;;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.YM6NfO_WGb2O7yDm7SzxfQHaLb?w=136&h=209&c=7&r=0&o=5&pid=1.7
Until I Find You,John Irving,Contemporary;Literature;Novels;Literary Fiction;Young Adult;Coming Of Age;American;The United States Of America;Drama;Unfinished;;;;;,https://tse3.mm.bing.net/th/id/OIP.OiwO0xvj1qgdLz01liui3AHaLb?w=194&h=299&c=7&r=0&o=5&pid=1.7
The Imaginary Girlfriend,John Irving,Nonfiction;Autobiography;Biography Memoir;Contemporary;American;Sports;Language;Writing;European Literature;German Literature;;;;;,https://tse3.mm.bing.net/th/id/OIP.KJoxFzNRkd6cM9JpzcRHXgHaLM?w=194&h=293&c=7&r=0&o=5&pid=1.7
The Fourth Hand,John Irving,Contemporary;Literature;Literary Fiction;Novels;American;Drama;Roman;The United States Of America;Audiobook;;;;;;,https://tse1.mm.bing.net/th/id/OIP.lCNSP9OMVH_2dXynZaR8TAHaLn?w=135&h=213&c=7&r=0&o=5&pid=1.7
The Water-Method Man,John Irving,Contemporary;Literary Fiction;Novels;Humor;Literature;American;Roman;The United States Of America;Own;;;;;;,https://tse1.mm.bing.net/th/id/OIP.PzDWbLwj2I2GsPYE9Zx2kgAAAA?w=194&h=280&c=7&r=0&o=5&pid=1.7
Setting Free the Bears,John Irving,Literature;Literary Fiction;Contemporary;American;Novels;The United States Of America;Roman;Historical Fiction;Humor;;;;;;,https://tse4.mm.bing.net/th/id/OIP.CQpxrspdOP1HQXEFHnclDQAAAA?w=194&h=304&c=7&r=0&o=5&pid=1.7
The 158-Pound Marriage,John Irving,Novels;Literary Fiction;Literature;American;Contemporary;Roman;The United States Of America;Marriage;Adult Fiction;;;;;;,https://tse3.mm.bing.net/th/id/OIP.VY6CzjSrZvNFr2Rg73PzaQAAAA?w=183&h=282&c=7&r=0&o=5&pid=1.7
The Short Stories,F. Scott Fitzgerald/Matthew J. Bruccoli,Short Stories;Classics;Literature;Literary Fiction;American Fiction;Anthologies;Collections;The United States Of America;20th Century;;;;;;,https://tse2.mm.bing.net/th/id/OIP.VlZLQDiGttPfP0nfRCjPAQHaJ4?w=194&h=259&c=7&r=0&o=5&pid=1.7
A Life in Letters,F. Scott Fitzgerald/Matthew J. Bruccoli,Nonfiction;Biography;Autobiography;Memoir;Classics;Literature;American;;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.pwrxI9Ifqdmp2udLPPiceQAAAA?w=134&h=176&c=7&r=0&o=5&pid=1.7
On Authorship,F. Scott Fitzgerald/Matthew J. Bruccoli/Judith S. Baughman,Language;Writing;;;;;;;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.XzwSsxJHm4ySen8apX2aCAAAAA?w=194&h=296&c=7&r=0&o=5&pid=1.7
The St. Paul Stories of F. Scott Fitzgerald,F. Scott Fitzgerald/Dave Page/Patricia Hampl,Fiction;Short Stories;Classics;;;;;;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.f5bktWcBOE_qb5bv6wlC7AHaHa?w=134&h=180&c=7&r=0&o=5&pid=1.7
Tender is the Night,F. Scott Fitzgerald/Arnold Goldman/Richard Godden,Literature;Romance;American;Novels;20th Century;Literary Fiction;Cultural;France;Modern Classics;;;;;;,https://tse1.mm.bing.net/th/id/OIP.FROVeu7av7ZLqh60M5HoWQHaJ1?w=194&h=259&c=7&r=0&o=5&pid=1.7
The Great Gatsby,Kathleen Parkinson/F. Scott Fitzgerald,Classics;Fiction;Literary Criticism;Classic Literature;The United States Of America;;;;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.AUFstpm7zpYShlRWZtfQLAHaJQ?w=194&h=242&c=7&r=0&o=5&pid=1.7
The Great Gatsby,F. Scott Fitzgerald/Tim Robbins,Classics;Academic;Historical Fiction;Literature;Romance;Novels;Read For School;Young Adult;High School;American;;;;;,https://tse4.mm.bing.net/th/id/OIP.POk9zT7FCGUC1lTsd0ak1QHaKC?w=194&h=262&c=7&r=0&o=5&pid=1.7
The Great Gatsby,F. Scott Fitzgerald/Alexander Scourby,Classics;Academic;Historical Fiction;Literature;Romance;Novels;Read For School;Young Adult;High School;American;;;;;,https://tse4.mm.bing.net/th/id/OIP.POk9zT7FCGUC1lTsd0ak1QHaKC?w=194&h=262&c=7&r=0&o=5&pid=1.7
Cliffs Notes on Fitzgerald's the Great Gatsby,Kate Maurer/F. Scott Fitzgerald/CliffsNotes,Academics;Classics;;;;;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.sssjLrBpElhEc-6mCWoMuAAAAA?w=194&h=318&c=7&r=0&o=5&pid=1.7
The Great Gatsby,F. Scott Fitzgerald,Classics;Academic;Historical Fiction;Literature;Romance;Novels;Read For School;Young Adult;High School;American;;;;;,https://tse2.mm.bing.net/th/id/OIP.ZK2vy8-gSJhMJL_NGirQdgHaLu?w=194&h=308&c=7&r=0&o=5&pid=1.7
Limitations (Kindle County Legal Thriller #7),Scott Turow,Fiction;Legal Thriller;Audiobook;Crime;Mystery Thriller;Law;Suspense;Novels;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.bpCkct160miMb-iF-dCU9QAAAA?w=140&h=212&c=7&r=0&o=5&pid=1.7
Reversible Errors (Kindle County Legal Thriller #6),Scott Turow,Legal Thriller;Crime;Mystery Thriller;Suspense;Audiobook;Adult Fiction;Law;;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.Nm1ilG1rVv_yrpK47MHP6wAAAA?w=140&h=212&c=7&r=0&o=5&pid=1.7
The Laws Of Our Fathers (Kindle County Legal Thriller #4),Scott Turow,Legal Thriller;Crime;Mystery Thriller;Suspense;Audiobook;Historical Fiction;Novels;;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.vn7e90kTa2u1HoWzeSB52wAAAA?w=100&h=161&c=7&r=0&o=5&pid=1.7
Personal Injuries (Kindle County Legal Thriller #5),Scott Turow,Fiction;Legal Thriller;Crime;Mystery Thriller;Suspense;Law;Audiobook;Novels;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.7tTN7_UMiysJQFZKkEFNOgAAAA?w=194&h=315&c=7&r=0&o=5&pid=1.7
One L: The Turbulent True Story of a First Year at Harvard Law School,Scott Turow,Law;Nonfiction;Autobiography;Education;Biography Memoir;Academic;College;Academia;Business;;;;;;,https://tse1.mm.bing.net/th/id/OIP.zT3G2zWkZ_bRbGJ0UqZxkQAAAA?w=194&h=296&c=7&r=0&o=5&pid=1.7
Ultimate Punishment,Scott Turow,Nonfiction;Law;True Crime;Mystery;Politics;History;Autobiography;Memoir;Philosophy;Social Issues;Death;;;;,https://tse3.mm.bing.net/th/id/OIP.jbEpngb08wLMbnQ1SRu4swHaHa?w=194&h=194&c=7&r=0&o=5&pid=1.7
The Physician (Cole Family Trilogy  #1),Noah Gordon,Historical Fiction;Medieval;Adventure;Health;Medicine;Classics;Novels;Romance;European Literature;British Literature;;;;;,https://tse2.mm.bing.net/th/id/OIP.a849_6n9cU76uW7cqTVWGAHaHa?w=194&h=194&c=7&r=0&o=5&pid=1.7
Matters of Choice (Cole Family Trilogy  #3),Noah Gordon/Mirjana Cvekić/Ljiljana Cvekić,Historical Fiction;Drama;Novels;Contemporary;The United States Of America;Health;Medicine;Medical;European Literature;German Literature;;;;;,https://tse4.mm.bing.net/th/id/OIP.6A8uqF42nCNZhvZURmxi3wAAAA?w=175&h=282&c=7&r=0&o=5&pid=1.7
The Rabbi,Noah Gordon,Historical Fiction;Literature;Jewish;Religion;The United States Of America;Judaism;Novels;Romance;Drama;;;;;;,https://tse2.mm.bing.net/th/id/OIP.LUEl_xiStIS2143Py-8uLQAAAA?w=193&h=247&c=7&r=0&o=5&pid=1.7
The Last Jew,Noah Gordon/Mirjana Cvekić/Ljiljana Cvekić,Historical Fiction;Cultural;Spain;Literature;Jewish;Novels;Religion;Judaism;15th Century;Medieval;;;;;,https://tse3.mm.bing.net/th/id/OIP.A-lEabN8PPW4gJbWirz8JwHaME?w=194&h=317&c=7&r=0&o=5&pid=1.7
The Frequencies,Noah Eli Gordon,Poetry;;;;;;;;;;;;;;,https://tse3.mm.bing.net/th/id/OIP._Jjg9Quh1K-n_rF3_W8CiwHaJx?w=133&h=180&c=7&r=0&o=5&pid=1.7
Chamán (Familia Cole  #2),Noah Gordon/Elsa Mateo,Historical Fiction;Novels;The United States Of America;Drama;Health;Medicine;Adventure;Roman;European Literature;German Literature;;;;;,https://tse4.mm.bing.net/th/id/OIP.8ms8b0STZI712XZbqZWM1gAAAA?w=180&h=180&c=7&r=0&o=5&pid=1.7
The Talking Horse and the Sad Girl and the Village Under the Sea: Poems,Mark Haddon,Poetry;Fiction;21st Century;Adult;Audiobook;European Literature;British Literature;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.5OeBamPtxAOScHNNcfNDWQAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7
Ocean Star Express,Mark Haddon/Peter   Sutton,Juvenile Fiction;;;;;;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.tTVheQng7GYgIl4QYmQO2AHaF7?w=234&h=187&c=7&r=0&o=5&pid=1.7
The Damned and the Beautiful: American Youth in the 1920's,Paula S. Fass,Nonfiction;Literature;Academic;Read For School;Reference;Research;Sociology;Feminism;Cultural;North American Hi...;American History;;;;,https://tse4.mm.bing.net/th/id/OIP.ZR3HXvucNi2F903scs9cVgHaKU?w=129&h=180&c=7&r=0&o=5&pid=1.7
